huc12_id,year,incrunoff_mm/mo,incbsflow_mm/mo,soilmstfr_frac
041000040204,2017,26.939987053,1.121658264,0.616474812
041000040204,2018,36.97099758,1.617826668,0.635628734
041000040204,2019,28.004614395,1.338011348,0.622944239
041000040205,2010,25.346363967,1.718964847,0.583497923
041000040205,2011,57.336439468,3.08414359,0.67256197
041000040205,2012,18.998815501,1.652772959,0.549631589
041000040205,2013,34.637734393,1.954654911,0.623109455
041000040205,2014,38.100140213,2.139783574,0.685069152
041000040205,2015,40.126791465,1.93037579,0.635024545
041000040205,2016,36.534206193,2.112706499,0.670418567
041000040205,2017,34.617760818,1.716855075,0.636949395
041000040205,2018,48.332204517,2.197007492,0.668989996
041000040205,2019,37.834594798,1.852655461,0.652300602
041000040301,2010,11.562796762,0.561981035,0.519221081
041000040301,2011,35.326698867,2.130733054,0.578269302
041000040301,2012,9.31700089,0.703003997,0.498040203
041000040301,2013,17.078127661,0.853154012,0.525220331
041000040301,2014,19.004029072,1.407072499,0.5838721
041000040301,2015,27.268720718,0.907158509,0.54689294
041000040301,2016,18.44251233,0.638841098,0.560883833
041000040301,2017,18.077557524,0.297854896,0.554923459
041000040301,2018,28.508198898,1.241890835,0.578831039
041000040301,2019,23.529454825,1.034250779,0.582338458
041000040302,2010,14.12558886,0.57133478,0.516189404
041000040302,2011,37.168245046,2.121039523,0.573910623
041000040302,2012,12.000700727,0.725544935,0.502164891
041000040302,2013,18.744494668,0.85712209,0.522969498
041000040302,2014,22.101161556,1.425494145,0.583539014
041000040302,2015,29.314950327,0.918773181,0.548408307
041000040302,2016,21.928782141,0.661471293,0.560346758
041000040302,2017,22.056310691,0.322591995,0.556054518
041000040302,2018,31.976549948,1.249451277,0.578891971
041000040302,2019,26.983614711,1.045050792,0.580301946
041000040303,2010,19.031545915,0.734151333,0.553683106
041000040303,2011,44.925255722,1.704692035,0.623348714
041000040303,2012,16.608882893,0.74399314,0.526244799
041000040303,2013,26.296972319,1.066084363,0.581089388
041000040303,2014,30.963917257,1.023208048,0.635094904
041000040303,2015,37.852326523,0.939634593,0.600025422
041000040303,2016,30.671196362,0.661765749,0.616010107
041000040303,2017,28.101177303,0.573781158,0.597358387
041000040303,2018,38.774687247,0.98757411,0.63034412
041000040303,2019,36.597487362,0.862612842,0.621950192
041000040304,2010,8.001606549,0.534286039,0.517862271
041000040304,2011,31.641175223,2.073905574,0.576608325
041000040304,2012,7.531355698,0.69383805,0.498588821
041000040304,2013,14.031229244,0.826756275,0.524123004
041000040304,2014,12.411636332,1.353524205,0.582753639
041000040304,2015,22.324847239,0.879097756,0.549007328
041000040304,2016,13.584755943,0.620615957,0.561604339
041000040304,2017,14.214119203,0.293969017,0.551032846
041000040304,2018,24.418370614,1.21972533,0.586493451
041000040304,2019,20.377932044,1.011657675,0.583431858
041000040305,2010,23.635109156,0.497353116,0.512081741
041000040305,2011,52.044258311,2.093677692,0.587298982
041000040305,2012,20.510079905,0.614629504,0.504301028
041000040305,2013,28.35854357,1.030793801,0.546633467
041000040305,2014,37.80446325,1.325569102,0.588305757
041000040305,2015,42.367418591,0.889586396,0.552791261
041000040305,2016,37.86125154,0.793102113,0.574351569
041000040305,2017,36.5866582,0.387928776,0.554591559
041000040305,2018,48.482633494,1.071991908,0.604564891
041000040305,2019,45.236164276,0.950349954,0.595631982
041000040401,2010,9.849927493,0.461677478,0.501377178
041000040401,2011,39.968147422,2.071045561,0.580514884
041000040401,2012,10.024587782,0.549412371,0.504378682
041000040401,2013,17.764729268,1.190660011,0.541058478
041000040401,2014,22.037479054,1.265653969,0.573284295
041000040401,2015,26.252373081,0.876782489,0.533624746
041000040401,2016,22.325706403,0.928585993,0.562406057
041000040401,2017,22.493248799,0.480367725,0.544993238
041000040401,2018,31.865163476,0.918061896,0.595978526
041000040401,2019,29.726622628,0.877984046,0.584485033
041000040404,2010,11.564522229,0.068779765,0.463665832
041000040404,2011,33.960546068,0.607423554,0.531587699
041000040404,2012,10.851776391,0.244315247,0.469927047
041000040404,2013,13.428407159,0.15807799,0.479661405
041000040404,2014,18.221758933,0.479012708,0.521017959
041000040404,2015,22.63869602,0.180195121,0.49033883
041000040404,2016,17.974216942,0.136428692,0.493916091
041000040404,2017,19.646769557,0.089641288,0.489726128
041000040404,2018,25.793714453,0.294101318,0.517869581
041000040404,2019,23.006445651,0.220071904,0.513067087
